t	chcl3dec	irf	chcl3fit	chcl3res	etohdec	etohfit	etohres	h2odec	h2ofit	h2ores	iprohdec	iprohfit	iprohres
179.095	5	0	8.45434	1.16593	6	8.02826	0.70734	8	5.39149	-1.2075	4	8.54642	1.51547
179.15	11	1.74615	8.5212	-0.83666	6	7.99092	0.70884	4	5.18646	0.56279	6	8.3827	0.8146
179.204	7	2.266	8.54724	0.51896	13	8.01694	-1.89855	5	5.20219	0.09473	12	8.52178	-1.11871
179.259	10	0.81484	8.38202	-0.5204	8	7.90814	-0.03588	6	5.17837	-0.3947	8	8.38094	0.11915
179.314	11	0.72462	8.29047	-0.87653	5	7.82301	1.05863	3	5.0656	0.96778	13	8.30876	-1.43639
179.369	8	2.66166	8.4213	0.13106	5	7.84216	1.01911	2	4.95744	1.43928	6	8.23769	0.67131
179.424	11	3.37874	8.52164	-0.79258	4	7.93474	1.33656	5	5.04569	0.02254	20	8.43475	-3.41867
179.479	14	1.44838	8.36514	-1.76243	6	7.86085	0.64462	1	5.10485	1.97191	13	8.351	-1.37424
179.534	9	3.32776	8.52857	-0.14745	11	7.92442	-1.06541	7	5.02844	-0.93519	14	8.33505	-1.68274
179.588	12	2.9906	8.54673	-1.08008	12	7.98135	-1.36507	5	5.14765	0.07004	8	8.49737	0.14921
179.643	6	2.58486	8.53827	0.77718	14	7.9751	-1.99602	3	5.16473	1.00208	9	8.41267	-0.17114
179.698	11	1.54496	8.43672	-0.78896	10	7.9474	-0.68846	7	5.19708	-0.8892	12	8.48479	-1.09353
179.753	10	0.36028	8.26286	-0.54333	8	7.80347	-0.06471	7	5.09701	-0.90267	7	8.2555	0.39268
179.808	11	3.7639	8.53737	-0.77875	8	7.91038	-0.03006	3	4.97881	0.97595	11	8.3075	-0.85144
179.863	12	5.20912	8.7783	-1.0303	9	8.10043	-0.30956	4	5.15199	0.54644	12	8.55927	-1.07616
179.918	10	1.52461	8.52394	-0.46677	2	8.04196	2.15115	0	5.35569	2.36896	7	8.61841	0.51465
179.973	11	1.19244	8.44267	-0.82252	9	7.94068	-0.39118	4	5.21039	0.5603	12	8.35382	-1.15302
180.027	7	3.08061	8.59171	0.51492	8	8.02075	0.00772	4	5.16971	0.53514	12	8.49335	-1.1089
180.082	10	0.9851	8.39919	-0.5209	8	7.92779	-0.02687	8	5.22965	-1.28242	10	8.44196	-0.50698
180.137	8	2.479	8.49343	0.1698	9	7.9298	-0.4045	9	5.10358	-1.78259	6	8.3356	0.7985
180.192	8	4.09891	8.68319	0.2351	5	8.06218	1.09024	3	5.16936	0.93936	13	8.53116	-1.54805
180.247	9	1.50037	8.48972	-0.17677	7	7.99978	0.35596	8	5.29681	-1.13557	7	8.53497	0.5465
180.302	10	2.39961	8.54489	-0.49747	8	7.98644	-0.00461	2	5.18647	1.31309	6	8.39393	0.87739
180.357	3	4.02618	8.73021	1.99837	7	8.11522	0.38892	5	5.23932	0.0977	4	8.58861	1.69445
180.412	10	1.99568	8.59532	-0.47715	10	8.07854	-0.68898	5	5.35866	0.1604	5	8.59153	1.32626
180.466	10	3.49111	8.74284	-0.41905	9	8.13483	-0.31709	7	5.29765	-0.75299	8	8.53865	0.20199
180.521	9	5.03989	8.97707	-0.00755	15	8.31657	-2.39647	6	5.42626	-0.27215	8	8.78688	0.28215
180.576	7	2.72432	8.86292	0.62484	4	8.31996	1.53805	9	5.60829	-1.58909	9	8.84255	-0.05567
180.631	12	2.31284	8.83426	-1.03623	5	8.29763	1.1274	0	5.57664	2.64523	6	8.75258	0.94723
180.686	11	3.27433	8.93625	-0.65627	2	8.35911	2.20286	4	5.57393	0.73742	11	8.81951	-0.73136
180.741	11	2.46484	8.89264	-0.6898	10	8.35621	-0.58117	2	5.63824	1.70459	13	8.85216	-1.4
180.796	7	5.36633	9.21844	0.72616	9	8.52091	-0.17966	3	5.62204	1.25959	8	8.88432	0.29477
180.85	7	5.56985	9.39958	0.78545	13	8.7366	-1.58643	4	5.89672	0.94836	8	9.27206	0.42402
180.905	15	1.60425	9.12452	-1.94651	8	8.64126	0.22994	6	6.04999	0.02314	9	9.16479	0.05426
180.96	5	0.38813	8.94005	1.31335	6	8.51275	0.88839	7	5.91678	-0.51382	7	9.01414	0.67556
181.015	9	0.21822	8.8075	-0.06377	7	8.37592	0.47984	4	5.74135	0.80609	10	8.84327	-0.40896
181.07	7	2.11399	8.89781	0.6104	5	8.36736	1.21615	6	5.59211	-0.17849	9	8.79729	-0.07022
181.125	10	3.20082	9.00178	-0.32292	10	8.42758	-0.58511	6	5.60913	-0.16925	8	8.89679	0.30269
181.18	10	2.70773	8.98836	-0.33931	4	8.44123	1.66546	2	5.66715	1.57164	8	8.92826	0.31532
181.235	12	0.71826	8.78097	-1.04746	12	8.3357	-1.35313	4	5.66587	0.73686	5	8.87024	1.31466
181.289	12	0.79424	8.69657	-1.06866	4	8.22521	1.58445	8	5.49873	-1.13124	11	8.66832	-0.77723
181.344	6	2.3548	8.78315	0.90034	9	8.24593	-0.28501	5	5.41258	0.19099	12	8.71402	-1.10215
181.399	9	1.41156	8.67591	-0.10608	7	8.18683	0.45587	7	5.42465	-0.75677	8	8.69252	0.22804
181.454	10	0.99895	8.57709	-0.48027	8	8.10144	0.03718	4	5.33553	0.62573	7	8.58233	0.51488
181.509	10	0.71765	8.47152	-0.52599	5	8.00945	1.15596	2	5.23997	1.53685	13	8.50708	-1.42875
181.564	7	2.50544	8.58258	0.53758	4	8.01688	1.46135	4	5.12479	0.5874	8	8.43297	0.13846
181.619	8	4.26058	8.78754	0.25626	8	8.15383	0.05769	3	5.19408	1.09704	11	8.62705	-0.79098
181.674	5	4.07723	8.8707	1.28234	10	8.24531	-0.64311	4	5.3415	0.71144	10	8.71841	-0.43815
181.728	9	3.30548	8.87684	-0.04131	6	8.29773	0.82389	3	5.45677	1.264	9	8.80837	-0.06348
181.783	14	3.82583	8.9841	-1.68239	11	8.36892	-0.96431	1	5.49425	2.279	10	8.80794	-0.40235
181.838	13	2.1412	8.8728	-1.35906	5	8.36394	1.1653	8	5.6103	-1.22949	5	8.92979	1.30993
181.893	6	2.98438	8.9515	0.9604	10	8.363	-0.54907	3	5.52781	1.23019	4	8.74948	1.63441
181.948	8	4.04627	9.10017	0.34225	11	8.49719	-0.83947	6	5.62503	-0.17787	12	9.02774	-1.05823
182.003	10	4.70555	9.26065	-0.2338	2	8.59566	2.15894	3	5.70901	1.26923	10	8.99071	-0.3727
182.058	10	3.75655	9.276	-0.23023	12	8.70412	-1.06007	3	5.90541	1.25808	10	9.28781	-0.27356
182.113	10	1.01827	9.039	-0.3056	13	8.56478	-1.38721	7	5.90934	-0.48776	6	9.03552	1.08844
182.167	13	1.79537	9.0455	-1.23686	10	8.54393	-0.46045	6	5.78956	-0.09628	5	9.04236	1.41937
182.222	6	4.17525	9.27369	1.01297	10	8.6326	-0.4398	4	5.73871	0.80487	4	9.01585	1.81151
182.277	13	5.25364	9.48543	-1.06508	14	8.8269	-1.60928	8	5.92306	-0.96144	5	9.34582	1.58102
182.332	13	4.43521	9.54235	-1.02707	10	8.90618	-0.3459	5	6.0831	0.48985	14	9.3597	-1.71355
182.387	9	4.00552	9.59633	0.18072	8	9.00178	0.33601	1	6.20809	2.38268	7	9.52889	0.92002
182.442	10	3.54271	9.62196	-0.11889	8	9.03247	0.35766	5	6.2615	0.606	8	9.48421	0.51075
182.497	14	2.69865	9.57902	-1.36797	8	9.05317	0.37235	3	6.32465	1.59711	9	9.59573	0.19272
182.551	14	0.53769	9.34308	-1.44097	9	8.9036	-0.03533	5	6.27235	0.63617	8	9.40525	0.44193
182.606	6	1.6506	9.35575	1.04393	3	8.85675	2.13071	6	6.09906	0.04953	8	9.31743	0.42869
182.661	6	1.85992	9.32926	1.03568	5	8.82341	1.39097	2	6.05085	1.99787	13	9.31997	-1.17025
182.716	9	3.03472	9.42241	0.13433	7	8.84734	0.65772	4	5.99396	0.99698	14	9.28922	-1.50651
182.771	13	3.87619	9.54219	-1.12516	9	8.94174	-0.02089	5	6.05533	0.48281	10	9.43698	-0.18006
182.826	12	1.96052	9.3995	-0.82696	11	8.89492	-0.76584	5	6.13262	0.5243	8	9.42695	0.46162
182.881	9	0.28174	9.17907	0.05631	8	8.74986	0.26329	2	6.03973	1.80662	11	9.2723	-0.55252
182.936	6	0.28754	9.0566	0.96658	11	8.61498	-0.77608	4	5.84885	0.82683	7	9.09749	0.68251
182.99	10	1.81812	9.10627	-0.28581	7	8.58724	0.5076	10	5.70325	-1.84147	9	9.04762	0.01618
183.045	18	1.18999	8.99949	-2.9638	7	8.52016	0.49465	4	5.6836	0.72902	6	9.05428	1.08743
183.1	8	2.67193	9.09469	0.3649	8	8.51969	0.17431	9	5.57033	-1.48509	10	8.93857	-0.3806
183.155	5	2.8723	9.12783	1.36753	17	8.57511	-2.88032	2	5.63806	1.57533	10	9.12493	-0.32815
183.21	7	0.46386	8.88076	0.61932	10	8.42606	-0.55647	8	5.62761	-1.03815	7	8.94164	0.72811
183.265	8	1.89725	8.93204	0.30878	6	8.3996	0.83124	4	5.46601	0.67863	3	8.8609	2.28907
183.32	10	4.07216	9.14476	-0.30237	6	8.50966	0.86363	5	5.46578	0.21309	7	8.95942	0.74059
183.375	10	2.18913	9.02259	-0.33201	5	8.50066	1.21266	2	5.61387	1.71421	5	9.07896	1.57977
183.429	7	2.42132	9.03357	0.66964	6	8.46752	0.94013	3	5.53402	1.13325	7	8.89637	0.76024
183.484	9	3.25059	9.12383	0.03916	10	8.54698	-0.57237	5	5.57395	0.26258	4	9.08337	2.07528
183.539	8	2.32633	9.06327	0.34003	8	8.51224	0.19676	5	5.60726	0.27782	10	8.98973	-0.37593
183.594	14	2.6941	9.09636	-1.55067	7	8.53725	0.58569	6	5.60153	-0.18446	7	9.05304	0.76394
183.649	10	5.14726	9.38183	-0.19548	4	8.68517	1.81456	7	5.61299	-0.61351	6	9.08213	1.10515
183.704	14	2.96687	9.28259	-1.45969	6	8.74236	1.0051	6	5.8605	-0.05979	5	9.37783	1.5478
183.759	6	0.98526	9.08601	0.94489	9	8.59114	-0.15454	4	5.78592	0.73594	14	9.03514	-1.70852
183.813	12	2.5921	9.18247	-0.85384	7	8.63941	0.62462	4	5.70014	0.7073	7	9.16427	0.74478
183.868	10	0.27135	8.9288	-0.33504	3	8.48394	2.14184	6	5.6953	-0.128	10	9.01362	-0.34169
183.923	11	2.94752	9.10722	-0.58568	13	8.51656	-1.64322	6	5.51629	-0.21396	9	8.93178	-0.02317
183.978	11	2.56359	9.09032	-0.59091	6	8.54967	0.93448	9	5.61617	-1.53039	8	9.11825	0.37744
184.033	10	1.67311	8.9959	-0.31752	7	8.46947	0.55541	4	5.57702	0.6901	10	8.93505	-0.38461
184.088	8	2.99396	9.10001	0.3538	4	8.52693	1.64691	5	5.53993	0.2314	6	9.03245	1.07966
184.143	12	0.97607	8.90365	-0.99589	12	8.42674	-1.26334	2	5.57787	1.56566	9	8.97283	-0.00988
184.198	14	2.60178	9.00445	-1.63518	6	8.42769	0.87049	4	5.44107	0.64446	6	8.85837	1.05552
184.252	2	3.49181	9.11194	2.34191	5	8.51815	1.25258	7	5.50774	-0.71686	4	9.04595	1.83573
184.307	9	0.80599	8.86857	-0.04156	12	8.40177	-1.29021	6	5.56351	-0.20969	9	8.95288	-0.01702
184.362	10	0	8.68939	-0.41677	7	8.25196	0.41992	4	5.40228	0.68244	7	8.74969	0.61861
184.417	8	1.68207	8.74555	0.2426	11	8.20715	-0.96747	4	5.23127	0.56997	7	8.61612	0.58367
184.472	10	2.61249	8.81041	-0.399	7	8.24767	0.43221	3	5.24015	1.02486	10	8.75164	-0.44446
184.527	17	2.61796	8.82282	-2.61507	6	8.24619	0.74873	4	5.25301	0.58003	11	8.69631	-0.8034
184.582	7	1.79067	8.74251	0.567	14	8.22467	-2.01411	4	5.28814	0.62689	9	8.7641	-0.0834
184.637	8	2.46936	8.78538	0.24975	7	8.20636	0.40978	6	5.21352	-0.36848	6	8.61956	0.93929
184.691	9	3.33187	8.88576	-0.03573	6	8.2938	0.79459	5	5.26998	0.1297	8	8.8108	0.28469
184.746	10	1.82814	8.76871	-0.38722	11	8.23629	-0.9704	6	5.31941	-0.32283	7	8.72131	0.63088
184.801	6	1.48055	8.69886	0.89412	5	8.19071	1.10529	2	5.27083	1.55149	7	8.6997	0.66385
184.856	14	1.37466	8.63772	-1.72469	11	8.12255	-1.01034	7	5.19582	-0.80686	5	8.5894	1.41393
184.911	11	2.1458	8.6694	-0.72894	8	8.12228	0.04294	2	5.14406	1.40607	10	8.60306	-0.55028
184.966	9	1.91715	8.63194	-0.11154	5	8.09481	1.1097	4	5.14175	0.51638	4	8.58325	1.85402
185.021	8	2.3106	8.65171	0.19551	8	8.09144	0.03377	4	5.11412	0.50388	3	8.56375	2.23046
185.075	12	3.96545	8.83363	-0.94991	12	8.19264	-1.40596	9	5.13037	-1.65841	8	8.63356	0.25865
185.13	13	2.32761	8.73758	-1.27873	7	8.19854	0.45301	6	5.2763	-0.31337	6	8.75807	1.0594
185.185	15	1.84913	8.68132	-1.91485	3	8.13824	1.95767	4	5.21966	0.51236	5	8.58037	1.38667
185.24	12	2.52588	8.72815	-0.98155	7	8.17156	0.45374	6	5.21055	-0.33494	8	8.68319	0.25822
185.295	6	3.04736	8.79452	0.81428	5	8.19443	1.24764	7	5.2154	-0.74968	5	8.6289	1.33002
185.35	14	3.15967	8.84321	-1.50975	8	8.26152	0.10986	6	5.29704	-0.31437	12	8.78674	-1.2145
185.405	9	2.06395	8.76273	-0.07118	7	8.22093	0.49844	5	5.32652	0.14767	9	8.69762	-0.11521
185.46	11	0.58453	8.57988	-0.76109	3	8.12349	2.01824	3	5.29991	0.99589	7	8.67637	0.62864
185.514	14	2.09794	8.65133	-1.6914	7	8.08708	0.43196	5	5.13593	0.06219	7	8.47741	0.55841
185.569	11	2.89871	8.72625	-0.71117	4	8.16181	1.56068	3	5.19104	1.01425	4	8.70407	1.7504
185.624	8	0.93222	8.53598	0.16856	10	8.0428	-0.73395	5	5.20009	0.09612	5	8.52719	1.42682
185.679	6	2.99741	8.6889	0.83648	7	8.0945	0.4239	8	5.09951	-1.3118	7	8.5418	0.64143
185.734	11	5.07813	8.95585	-0.63591	6	8.26434	0.83616	1	5.19035	1.79587	7	8.70097	0.72166
185.789	8	2.94006	8.86393	0.27629	12	8.30409	-1.34458	6	5.41429	-0.24605	7	8.88021	0.78985
185.844	13	1.16163	8.69484	-1.35391	8	8.19449	0.06876	3	5.37935	0.98987	2	8.6674	2.72195
185.899	11	1.91344	8.71168	-0.71572	3	8.18378	1.85874	10	5.29356	-1.99678	6	8.67986	1.06487
185.953	11	3.30962	8.84182	-0.66427	9	8.23269	-0.27513	8	5.26729	-1.23591	5	8.65889	1.44131
186.008	9	2.47306	8.79857	-0.06168	9	8.25838	-0.25864	7	5.37479	-0.71119	8	8.81626	0.32435
186.063	14	1.92312	8.7415	-1.59357	8	8.19601	0.07238	4	5.33242	0.58936	7	8.63768	0.65075
186.118	9	5.33445	9.09637	0.02966	8	8.3984	0.1494	3	5.33203	0.99944	8	8.82863	0.32093
186.173	9	2.86406	8.9795	-0.00631	7	8.42707	0.53102	2	5.58148	1.69885	8	9.00593	0.38021
186.228	12	1.2093	8.81824	-0.9898	10	8.31952	-0.62531	4	5.53311	0.77743	6	8.7912	0.98684
186.283	10	1.67372	8.80382	-0.37413	4	8.29503	1.5982	5	5.44743	0.2302	7	8.80177	0.64606
186.337	10	0.9708	8.68526	-0.43293	6	8.20158	0.81922	6	5.38838	-0.32436	5	8.68992	1.33264
186.392	11	0.44306	8.54901	-0.80227	4	8.09563	1.53586	1	5.28707	2.27356	9	8.61302	-0.14183
186.447	9	0.38195	8.43756	-0.18748	9	7.97386	-0.39415	3	5.13966	1.10085	14	8.44828	-2.01974
186.502	8	1.15412	8.41729	0.14175	9	7.9201	-0.43684	6	5.02283	-0.48859	6	8.40832	0.87616
186.557	5	0.87656	8.32315	1.13613	8	7.83725	-0.06303	2	4.95721	1.59339	6	8.33572	0.84356
186.612	10	1.46463	8.31154	-0.556	7	7.79124	0.30146	3	4.86379	1.07606	6	8.26423	0.78435
186.667	6	2.26492	8.35639	0.80561	4	7.80148	1.36309	4	4.83395	0.47281	9	8.28285	-0.25181
186.722	9	1.22568	8.23991	-0.25655	4	7.74078	1.35101	6	4.85107	-0.66334	6	8.26793	0.82508
186.776	9	2.08237	8.27887	-0.24816	9	7.72181	-0.46501	0	4.76313	3.04651	8	8.16423	0.05889
186.831	16	2.44484	8.30969	-2.50239	8	7.75316	-0.09185	2	4.79573	1.67744	11	8.27339	-0.99932
186.886	5	3.13826	8.39705	1.11195	12	7.78945	-1.55485	2	4.80434	1.61909	7	8.22536	0.4525
186.941	11	2.87711	8.41516	-0.83137	8	7.84559	-0.05498	2	4.90698	1.64811	9	8.38936	-0.23455
186.996	5	3.47829	8.51464	1.13698	8	7.88868	-0.03964	1	4.92233	2.3534	8	8.30631	0.11766
187.051	14	4.08474	8.64656	-1.71204	5	8.02611	1.10091	5	5.05546	0.02896	3	8.55809	2.29039
187.106	9	0.55774	8.34935	-0.21297	8	7.89267	-0.04057	5	5.15041	0.07627	5	8.43921	1.45913
187.161	9	0.1843	8.21246	-0.25477	9	7.76056	-0.48408	5	4.97556	-0.01222	4	8.24387	1.74882
187.215	8	2.20507	8.32382	0.1024	4	7.7678	1.45926	3	4.84515	0.89797	6	8.20704	0.90948
187.27	11	2.87042	8.39453	-0.79364	6	7.81754	0.72222	8	4.893	-1.43826	0	8.31555	3.45948
187.325	12	4.31324	8.58777	-1.06725	3	7.92967	1.92537	4	4.94241	0.42622	8	8.3559	0.14529
187.38	7	3.50162	8.60683	0.50533	8	8.0181	0.00746	3	5.12792	0.99698	10	8.57366	-0.58777
187.435	15	2.55529	8.56556	-2.02354	9	7.99996	-0.40827	4	5.16316	0.54497	9	8.45455	-0.22268
187.49	12	1.27723	8.43541	-1.10298	5	7.95728	1.17511	5	5.18961	0.08575	7	8.52603	0.62885
187.545	9	1.5858	8.41317	-0.18158	7	7.88446	0.34841	7	5.06598	-0.8848	5	8.29611	1.28735
187.599	8	1.37959	8.35101	0.10861	2	7.86777	2.16682	2	5.0665	1.38688	4	8.43651	1.70411
187.654	9	2.02085	8.37282	-0.19204	10	7.81645	-0.79438	5	4.96202	-0.01662	5	8.20796	1.25292
187.709	11	2.41202	8.402	-0.81703	7	7.8722	0.32966	6	5.01036	-0.41987	5	8.43873	1.34305
187.764	11	0	8.13996	-0.89944	7	7.70701	0.25721	7	4.97536	-0.85898	6	8.17689	0.79196
187.819	12	1.26371	8.15779	-1.24295	11	7.66896	-1.26913	5	4.8127	-0.08196	10	8.14108	-0.67628
187.874	9	0.8641	8.06005	-0.29399	10	7.58754	-0.86503	6	4.76589	-0.54004	8	8.07256	0.02679
187.929	10	1.4049	8.04645	-0.60772	4	7.54247	1.31817	7	4.67641	-1.00614	9	8.00508	-0.34934
187.984	12	2.64131	8.14062	-1.20711	10	7.57642	-0.91603	5	4.64694	-0.15617	16	8.02766	-2.7617
188.038	4	2.77987	8.17958	1.28645	1	7.61855	2.42575	4	4.71015	0.33272	5	8.10566	1.07583
188.093	14	0.98922	8.01059	-1.91542	10	7.53779	-0.94576	2	4.74772	1.31996	2	8.06019	2.1426
188.148	10	2.76326	8.14216	-0.59079	5	7.56213	1.00927	6	4.63839	-0.63794	12	7.95965	-1.41866
188.203	10	2.70775	8.16623	-0.58314	5	7.62227	1.02417	4	4.74358	0.34838	7	8.16096	0.41334
188.258	14	1.28074	8.03398	-1.89719	11	7.5325	-1.40267	2	4.74472	1.28596	6	7.99238	0.78484
188.313	5	4.79428	8.37528	1.02812	5	7.70588	1.04798	3	4.69663	0.76733	7	8.10417	0.42412
188.368	10	2.79212	8.29154	-0.54637	7	7.75196	0.29621	8	4.94276	-1.29708	9	8.32578	-0.25688
188.423	10	2.16222	8.25093	-0.56256	5	7.70516	1.0066	7	4.91064	-0.87771	7	8.12143	0.42054
188.477	12	3.93398	8.44371	-1.17106	6	7.83761	0.68378	5	4.94224	-0.02403	3	8.32027	1.93553
188.532	12	2.72684	8.39981	-1.26411	6	7.8457	0.70321	7	5.06375	-0.76939	8	8.32729	0.1182
188.587	5	3.28365	8.48623	1.16208	8	7.90719	-0.03536	8	5.08403	-1.14866	3	8.36746	1.9385
188.642	9	1.88855	8.38465	-0.20512	12	7.88432	-1.51982	7	5.16122	-0.75068	14	8.40701	-2.00547
188.697	6	1.28716	8.29567	0.7798	5	7.80845	1.01429	5	5.09491	0.03987	11	8.26793	-0.98671
188.752	4	2.21281	8.34489	1.53615	8	7.81866	-0.06646	7	5.03569	-0.82517	7	8.28649	0.44866
188.807	13	1.86159	8.30239	-1.67251	5	7.78917	1.01471	4	5.04319	0.43823	7	8.27152	0.43756
188.861	10	5.84082	8.72379	-0.46429	11	8.00117	-1.09098	4	5.01953	0.44614	10	8.34579	-0.54472
188.916	7	3.77513	8.68577	0.60883	8	8.12358	0.04563	4	5.35869	0.60098	6	8.74175	0.90284
188.971	6	0	8.34313	0.82842	4	7.933	1.3716	5	5.3453	0.14952	8	8.37553	0.12596
189.026	11	1.49023	8.38314	-0.90651	7	7.90266	0.32138	7	5.14469	-0.78714	10	8.33668	-0.55444
189.081	2	3.60542	8.57491	2.26258	8	7.97826	-0.0078	4	5.1152	0.46395	10	8.3542	-0.55202
189.136	10	4.7131	8.76885	-0.41294	10	8.14472	-0.68511	6	5.2629	-0.30375	14	8.60524	-1.85646
189.191	9	0.79219	8.46075	-0.17865	13	8.03221	-1.8073	7	5.41346	-0.66004	8	8.57466	0.1952
189.246	7	1.86815	8.49677	0.49287	5	7.98015	1.0763	9	5.22586	-1.54078	8	8.344	0.11917
189.3	14	3.98521	8.708	-1.63748	4	8.11673	1.50882	6	5.25629	-0.3094	6	8.57269	0.91597
189.355	14	2.691	8.65325	-1.59607	7	8.11732	0.41576	5	5.37488	0.15448	6	8.57586	0.94408
189.41	9	3.37577	8.74811	-0.07794	10	8.18021	-0.67715	3	5.38229	1.01072	8	8.61224	0.22959
189.465	7	1.55591	8.60034	0.50054	5	8.13247	1.25578	7	5.45897	-0.6538	5	8.64806	1.38991
189.52	22	3.02559	8.72051	-4.19934	5	8.14595	1.18906	5	5.35335	0.1563	6	8.50529	0.95452
189.575	9	7.71674	9.27954	0.0884	6	8.50024	0.93759	5	5.46968	0.21488	6	8.87631	1.10482
189.63	3	3.73246	9.12335	2.04112	10	8.57438	-0.51865	3	5.89034	1.35419	11	9.16441	-0.69379
189.685	7	1.47841	8.94129	0.6471	4	8.46044	1.58807	7	5.8515	-0.54478	6	8.88075	1.04803
189.739	5	2.97891	9.05545	1.32746	12	8.5207	-1.23012	5	5.78109	0.38523	8	8.97897	0.34374
189.794	14	1.35597	8.90295	-1.78969	5	8.43966	1.2161	3	5.81166	1.36834	5	8.92018	1.36713
189.849	5	4.09722	9.14921	1.48778	11	8.53617	-0.86511	3	5.70833	1.35416	8	8.89553	0.30226
189.904	9	2.75514	9.08867	0.03051	13	8.57959	-1.53128	2	5.88296	1.91506	13	9.13831	-1.35593
189.959	10	3.00721	9.13227	-0.28574	6	8.56493	0.8945	4	5.82373	0.9383	10	8.92156	-0.36633
190.014	11	3.21602	9.18439	-0.59079	5	8.6539	1.29185	6	5.91014	-0.04557	7	9.1972	0.74635
190.069	6	2.00372	9.08888	1.02333	7	8.57581	0.54588	3	5.89828	1.4697	11	8.97954	-0.67768
190.123	9	4.14411	9.30129	0.09581	12	8.70873	-1.19738	4	5.88333	0.91655	5	9.16528	1.41488
190.178	14	1.79486	9.12877	-1.54905	3	8.65156	2.15325	4	5.99634	0.91332	11	9.1594	-0.66475
190.233	7	0.80146	8.97964	0.61584	10	8.54011	-0.53506	6	5.89104	-0.05044	8	9.00883	0.37831
190.288	11	1.2493	8.9383	-0.65197	8	8.47448	0.17793	3	5.75859	1.30851	7	8.92707	0.73421
190.343	12	0.07633	8.74176	-1.03035	4	8.33839	1.6269	6	5.67664	-0.14624	6	8.84655	1.14116
190.398	9	1.82039	8.80827	-0.06132	7	8.29505	0.5058	7	5.48857	-0.70814	4	8.67824	1.76821
190.453	14	1.39213	8.7284	-1.72554	11	8.26814	-1.05804	3	5.50415	1.1592	5	8.81281	1.52853
190.508	8	1.73611	8.71206	0.2317	2	8.19401	2.43994	4	5.38616	0.6746	5	8.57852	1.44758
190.562	6	3.78844	8.9055	0.95105	7	8.32102	0.52037	7	5.39619	-0.76075	5	8.80363	1.48557
190.617	7	0.36012	8.59894	0.52337	7	8.17739	0.44859	1	5.48739	2.21316	12	8.71425	-1.22264
190.672	10	1.27109	8.59049	-0.46414	4	8.10281	1.51506	5	5.28668	0.14749	4	8.51471	1.61883
190.727	8	0.55552	8.4514	0.15637	8	8.0208	0.0078	2	5.25183	1.54248	7	8.56276	0.53428
190.782	10	2.88184	8.6138	-0.45924	8	8.02814	0.01024	5	5.09188	0.04305	11	8.36553	-0.8892
190.837	12	2.54212	8.60565	-1.11106	8	8.09324	0.03296	3	5.22506	1.08286	12	8.68291	-1.06689
190.892	8	1.82467	8.53666	0.17162	11	8.00538	-1.07378	4	5.16796	0.54066	9	8.38409	-0.20788
190.947	6	2.28418	8.5601	0.82341	9	8.05436	-0.33203	9	5.18507	-1.76597	12	8.61217	-1.12237
191.001	15	0.9136	8.40467	-2.07414	6	7.92351	0.66193	5	5.1346	0.05954	7	8.34769	0.44113
191.056	8	3.5614	8.62349	0.19396	11	8.03333	-1.04167	4	5.06647	0.48233	13	8.4873	-1.5136
191.111	11	2.34078	8.5547	-0.7776	5	8.02625	1.06994	5	5.18071	0.08082	4	8.52503	1.57807
191.166	9	2.07549	8.52571	-0.14835	7	8.00533	0.36048	5	5.15896	0.07272	7	8.47316	0.52084
191.221	12	1.35728	8.43194	-1.09822	11	7.95212	-1.11707	6	5.14365	-0.4062	9	8.45534	-0.1953
191.276	12	1.74539	8.42307	-1.11876	5	7.90833	1.00082	3	5.05988	1.00247	7	8.34877	0.49069
191.331	8	3.91116	8.63404	0.19939	7	8.02007	0.35817	4	5.05257	0.51225	6	8.45512	0.9354
191.385	11	3.10997	8.63125	-0.76187	9	8.07123	-0.31961	2	5.19963	1.49909	7	8.58235	0.56337
191.44	9	1.39898	8.48263	-0.16452	6	7.9998	0.67075	6	5.22207	-0.37859	10	8.49636	-0.51744
191.495	12	0.41913	8.32281	-1.19654	15	7.88765	-2.48038	3	5.13299	1.08162	5	8.38916	1.13676
191.55	7	0.17449	8.19298	0.38593	8	7.75801	-0.08116	4	4.98529	0.51455	7	8.22784	0.39953
191.605	7	2.25791	8.31107	0.4146	8	7.76845	-0.07718	8	4.85468	-1.69475	13	8.19125	-1.54666
191.66	11	2.54389	8.34262	-0.84505	11	7.80147	-1.07282	2	4.90703	1.45351	12	8.3	-1.18326
191.715	8	2.44154	8.34627	0.11011	5	7.79856	0.90533	3	4.92005	1.00272	13	8.25157	-1.50159
191.77	13	2.68994	8.38329	-1.4935	11	7.83558	-1.05481	1	4.94983	2.00293	12	8.32614	-1.16828
191.824	12	1.67369	8.29255	-1.16594	8	7.78884	-0.07127	2	4.97339	1.5298	8	8.27731	0.08819
191.879	10	2.86529	8.39291	-0.50265	8	7.82611	-0.05869	7	4.92551	-1.17612	8	8.26248	0.08696
191.934	9	1.49016	8.27175	-0.22777	12	7.79271	-1.44783	3	4.99861	1.05992	12	8.33689	-1.25235
191.989	9	0.17406	8.0827	-0.28384	10	7.64445	-0.77566	5	4.89785	-0.0518	4	8.10986	1.46325
192.044	12	1.18859	8.08327	-1.22504	6	7.60176	0.54761	3	4.76291	0.85795	7	8.07507	0.397
