t	chcl3_dec	chcl3_irf	chcl3_fit	chcl3_res	etoh_dec	etoh_irf	etoh_fit	etoh_res	h2o_dec	h2o_irf	h2o_fit	h2o_res	iproh_dec	iproh_irf	iproh_fit	iproh_res
10.8642	4	0.69598	0.81825	-2.24984	0	0.56456	0.74199	0.70391	0	0	0.47633	0.47633	1	0	0.63279	-0.36721
10.9191	3	0.49073	0.82163	-1.4613	0	0.62769	0.76597	0.76597	0	0.69598	0.52368	0.52368	2	1	0.71215	-1.28785
10.9739	2	0.34117	0.81977	-0.73829	1	0.22037	0.76077	-0.23923	1	0.49073	0.53682	-0.46318	0	0	0.66802	0.66802
11.0288	0	1.26838	0.92967	0.60861	2	1.25746	0.83202	-1.10805	0	0.34117	0.54062	0.54062	0	1	0.74684	0.74684
11.0837	3	0.33652	0.88212	-1.27073	1	0.47082	0.83509	-0.16491	1	1.26838	0.6296	-0.3704	0	1	0.7912	0.7912
11.1385	2	0.51203	0.90703	-0.71552	0	0.37241	0.84117	0.84117	1	0.33652	0.6139	-0.3861	1	0	0.74587	-0.25413
11.1934	5	0.61443	0.93315	-2.60117	1	0.74244	0.87381	-0.12619	2	0.51203	0.63376	-1.36624	1	1	0.8235	-0.1765
11.2483	2	0	0.88465	-0.6977	2	0	0.85028	-1.14972	2	0.61443	0.65841	-1.34159	2	0	0.77768	-1.22232
11.3032	4	0	0.87127	-1.87724	0	0	0.83639	0.83639	0	0	0.62573	0.62573	1	0	0.76581	-0.23419
11.358	0	0.66097	0.93179	0.5706	0	0.51696	0.85825	0.85825	1	0	0.60692	-0.39308	0	0	0.75412	0.75412
11.4129	4	0.34097	0.91871	-1.81287	0	0.50539	0.87252	0.87252	0	0.66097	0.64724	0.64724	0	1	0.83162	0.78895
11.4678	3	1.09762	1.00809	-1.24603	0	0.81948	0.90828	0.90828	1	0.34097	0.64414	-0.35586	3	0	0.78567	-1.84243
11.5226	2	1.14267	1.05879	-0.602	1	1.40861	0.98004	-0.01996	0	1.09762	0.71488	0.71488	0	2	0.95172	0.79188
11.5775	2	0.20903	1.00211	-0.65327	0	0.07678	0.95173	0.95173	0	1.14267	0.77162	0.77162	0	0	0.87068	0.75403
11.6324	4	1.27108	1.11696	-1.88739	3	1.26806	1.02238	-1.97762	0	0.20903	0.74298	0.74298	3	1	0.94641	-1.70869
11.6872	2	0.45419	1.07955	-0.61746	1	0.56852	1.02893	0.02893	0	1.27108	0.82889	0.82889	4	1	0.98772	-2.50637
11.7421	1	0	1.0378	0.02475	0	0	1.00502	1.00502	1	0.45419	0.81756	-0.18244	2	0	0.93939	-1.00618
11.797	3	0.02363	1.02475	-1.29311	0	0.02531	0.99035	0.99035	1	0	0.78346	-0.21654	0	0	0.92505	0.83674
11.8519	0	0	1.00794	0.65985	0	0	0.97385	0.97385	0	0.02363	0.762	0.762	1	0	0.91093	-0.07714
11.9067	3	0.0017	0.99289	-1.38139	0	0.00182	0.95807	0.95807	0	0	0.7386	0.7386	0	0	0.89702	0.89702
11.9616	4	0	0.97778	-1.93302	1	0	0.9424	-0.0576	0	0.0017	0.71654	0.71654	0	0	0.88333	0.88333
12.0165	2	1.2E-4	0.96302	-0.5987	1	1.3E-4	0.92701	-0.07299	1	0	0.69496	-0.30504	1	0	0.86984	-0.13016
12.0713	2	0	0.94845	-0.61868	2	0	0.91187	-1.08813	2	1.2E-4	0.67408	-1.32592	1	0	0.85656	-0.14344
12.1262	2	2E-5	0.93412	-0.61539	1	2E-5	0.89697	-0.10303	1	0	0.65381	-0.34619	0	0	0.84349	0.84349
12.1811	5	0	0.92	-2.40046	1	0	0.88232	-0.11768	1	2E-5	0.63416	-0.36584	3	0	0.83061	-2.16939
12.2359	6	1.7E-4	0.90611	-3.11936	1	1.5E-4	0.86792	-0.13208	0	0	0.61509	0.61509	1	0	0.81793	-0.18207
12.2908	2	0	0.8924	-0.67826	1	0	0.85374	-0.14626	0	1.7E-4	0.59662	0.59662	0	0	0.80544	0.80544
12.3457	1	0.00242	0.87918	-0.07399	0	0.00205	0.83993	0.83993	2	0	0.57868	-1.42132	0	0	0.79315	0.79315
12.4005	2	0	0.86576	-0.70952	0	0	0.82619	0.82619	0	0.00242	0.56149	0.56149	1	0	0.78104	-0.21896
12.4554	2	0.03372	0.85643	-0.74864	0	0.02864	0.81466	0.81466	0	0	0.54456	0.54456	1	0	0.76912	-0.23088
12.5103	2	0	0.84159	-0.8973	2	0	0.80099	-1.19901	0	0.03372	0.53118	0.53118	0	0	0.75737	0.75737
12.5652	2	0.59354	0.89504	-0.88594	1	0.46188	0.81965	-0.18035	1	0	0.5145	-0.4855	0	0	0.74581	0.74581
12.62	1	0.62586	0.91805	-0.06348	1	0.74679	0.85183	-0.14817	0	0.59354	0.55162	0.55162	3	1	0.82344	-2.17656
12.6749	3	0	0.86913	-1.70849	1	0	0.82859	-0.17141	0	0.62586	0.57805	0.57805	1	0	0.77762	-0.22238
12.7298	0	0.50721	0.91254	0.75928	0	0.39613	0.84229	0.84229	0	0	0.54755	0.54755	0	0	0.76575	0.76575
12.7846	1	1.19206	1.00324	0.00251	0	1.18338	0.90492	0.90492	0	0.50721	0.57603	0.57603	0	1	0.84308	0.76259
12.8395	2	0.47539	0.97433	-0.76925	0	0.59123	0.916	0.916	1	1.19206	0.6537	-0.3463	0	1	0.88597	0.76727
12.8944	1	0	0.93299	-0.04876	0	0	0.89366	0.89366	1	0.47539	0.65118	-0.34882	3	0	0.83919	-2.04992
12.9492	1	0.02512	0.92169	-0.06066	2	0.02691	0.88091	-1.11909	1	0	0.62163	-0.37837	1	0	0.82638	-0.16471
13.0041	4	0	0.90635	-2.39633	1	0	0.86619	-0.12694	1	0.02512	0.60517	-0.39483	3	0	0.81377	-1.89333
13.059	3	0.00115	0.89277	-1.45029	1	0.00138	0.85213	-0.13375	1	0	0.58645	-0.41355	1	0	0.80134	-0.15928
13.1139	2	0.00196	0.87943	-0.81533	3	0.00156	0.8383	-1.87208	1	0.00115	0.56892	-0.43108	1	0	0.78911	-0.16909
13.1687	1	0	0.86603	-0.0922	1	0	0.82459	-0.14595	0	0.00196	0.55196	0.55196	1	0	0.77706	-0.20165
13.2236	0	0.0341	0.85674	0.52464	2	0.02895	0.81311	-0.98755	0	0	0.53533	0.53533	2	0	0.7652	-1.06937
13.2785	5	0	0.84188	-2.78935	1	0	0.79947	-0.16078	0	0.0341	0.52226	0.52226	2	0	0.75352	-1.18252
13.3333	0	0.6004	0.89608	0.61673	1	0.46766	0.81855	-0.13202	1	0	0.50584	-0.49416	0	0	0.74201	0.74201
13.3882	3	0.6004	0.91586	-1.47371	1	0.72511	0.84918	-0.11682	0	0.6004	0.54383	0.54383	0	1	0.81971	0.81971
13.4431	6	0	0.8684	-3.44238	2	0	0.82626	-0.8803	1	0.6004	0.56809	-0.43191	2	0	0.77394	-1.22606
13.4979	0	0.03409	0.85907	0.53739	2	0.03651	0.81527	-0.94989	1	0	0.53842	-0.46158	1	0	0.76212	-0.23788
13.5528	2	0	0.84418	-0.72302	4	0	0.8015	-2.66131	0	0.03409	0.52526	0.52526	0	0	0.75049	0.75049
13.6077	1	0.0017	0.83161	-0.10104	1	0.00198	0.78854	-0.18313	0	0	0.50875	0.50875	0	0	0.73903	0.73903
13.6626	3	0.00215	0.81918	-1.28308	2	0.00168	0.77575	-1.06023	0	0.0017	0.49361	0.49361	2	0	0.72775	-1.27225
13.7174	3	0	0.80668	-1.37202	0	0	0.76306	0.66083	0	0.00215	0.47892	0.47892	1	0	0.71664	-0.28336
13.7723	5	0.03913	0.79885	-2.47174	0	0.03322	0.75288	0.681	0	0	0.46448	0.46448	1	0	0.7057	-0.2943
13.8272	2	0	0.78458	-0.74429	0	0	0.74017	0.74017	0	0.03913	0.45398	0.45398	0	0	0.69493	0.69493
13.882	4	0.67059	0.84747	-1.93052	1	0.52726	0.76431	-0.21319	0	0	0.43951	0.43951	0	0	0.68432	0.68432
13.9369	3	0.3384	0.83485	-1.32588	2	0.50263	0.77979	-1.15759	0	0.67059	0.48572	0.48572	1	1	0.76289	-0.23711
13.9918	3	1.09831	0.92572	-1.35794	1	0.82023	0.81716	-0.16539	0	0.3384	0.48704	0.48704	2	0	0.71799	-1.28201
14.0466	0	1.14245	0.9776	0.67283	2	1.40838	0.89037	-0.92326	0	1.09831	0.56262	0.56262	0	2	0.88506	0.88506
14.1015	1	0.20921	0.92218	-0.05094	3	0.07694	0.86354	-1.71298	1	1.14245	0.6239	-0.3761	2	0	0.80505	-1.19495
14.1564	3	1.27058	1.03817	-1.22721	1	1.26764	0.9356	-0.05358	0	0.20921	0.59973	0.59973	2	1	0.88177	-1.01147
14.2112	0	0.45599	1.00218	0.60131	1	0.57004	0.94368	-0.04686	0	1.27058	0.68989	0.68989	1	1	0.92408	-0.06575
14.2661	3	0	0.9615	-1.19935	2	0	0.92115	-0.89766	1	0.45599	0.68292	-0.31708	0	0	0.87672	0.79302
14.321	4	0.04863	0.95239	-1.69778	1	0.04653	0.9093	-0.07547	0	0	0.65283	0.65283	1	0	0.86333	-0.12362
14.3759	6	0	0.93527	-2.77407	0	0	0.89387	0.848	0	0.04863	0.63751	0.63751	2	0	0.85015	-1.04007
14.4307	5	0.47476	0.97406	-2.16924	2	0.36136	0.9041	-1.03966	1	0	0.61732	-0.38268	2	0	0.83718	-1.10315
14.4856	4	1.20027	1.06656	-1.53194	1	1.19224	0.96677	-0.03323	0	0.47476	0.64083	0.64083	1	1	0.91341	-0.08659
14.5405	3	0.47506	1.0362	-1.04146	2	0.59045	0.97668	-1.02332	0	1.20027	0.71796	0.71796	0	1	0.95523	0.7948
14.5953	2	0	0.99394	-0.55104	0	0	0.95336	0.95336	0	0.47506	0.7133	0.7133	2	0	0.9074	-0.94622
14.6502	4	0.05023	0.98451	-1.80929	1	0.04821	0.9411	-0.05328	1	0	0.6819	-0.3181	1	0	0.89355	-0.10099
14.7051	2	0	0.96682	-0.69308	0	0	0.92512	0.92512	0	0.05023	0.66585	0.66585	0	0	0.8799	0.8799
14.7599	2	0.47724	1.00541	-0.62216	2	0.36349	0.93499	-1.06501	0	0	0.64478	0.64478	4	0	0.86647	-3.13353
14.8148	2	1.19137	1.0963	-0.5653	1	1.18468	0.99661	-0.00339	0	0.47724	0.66768	0.66768	0	1	0.94226	0.94226
14.8697	1	0.50726	1.06958	0.0445	2	0.61779	1.00801	-0.99199	0	1.19137	0.74316	0.74316	0	1	0.98364	0.98364
14.9246	0	0	1.02502	0.67103	0	0	0.98383	0.93334	1	0.50726	0.74079	-0.25921	0	0	0.93537	0.93537
14.9794	7	0.62541	1.07924	-3.78693	1	0.49444	1.00174	0.00165	0	0	0.70788	0.70788	1	0	0.92109	-0.07891
15.0343	3	0.59366	1.09409	-1.24771	1	0.7179	1.02855	0.02855	1	0.62541	0.74201	-0.25799	0	1	0.99605	0.99605
15.0892	1	0	1.04432	0.02835	1	0	1.00279	0.00279	1	0.59366	0.75919	-0.24081	1	0	0.94759	-0.05241
15.144	3	0.033	1.03221	-1.23094	2	0.03549	0.98885	-1.01115	1	0	0.72392	-0.27608	1	0	0.93312	-0.06688
15.1989	3	0	1.01476	-1.14618	0	0	0.97225	0.97225	1	0.033	0.70508	-0.29492	0	0	0.91888	0.79577
15.2538	1	0	0.99942	-3.5E-4	0	0	0.95637	0.95637	1	0	0.68319	-0.31681	1	0	0.90485	-0.08607
15.3086	3	0.03347	0.98805	-1.23207	1	0.02828	0.94269	-0.05731	1	0	0.66265	-0.33735	1	0	0.89104	-0.09856
15.3635	2	0	0.97124	-0.62999	0	0	0.92694	0.92694	1	0.03347	0.6457	-0.32048	4	0	0.87743	-2.96233
15.4184	4	0.60028	1.02347	-1.9486	1	0.46757	0.94394	-0.05606	0	0	0.62558	0.59348	3	0	0.86404	-2.13596
15.4733	5	0.60206	1.04151	-2.53186	1	0.72643	0.97261	-0.02739	1	0.60028	0.65996	-0.32259	0	1	0.93987	0.93987
15.5281	2	0	0.99206	-0.61723	0	0	0.94766	0.94766	2	0.60206	0.68088	-1.31912	0	0	0.89227	0.89227
15.583	1	0.05956	0.98371	-0.01019	1	0.05816	0.93617	-0.06055	3	0	0.64779	-2.35221	0	0	0.87864	0.87864
15.6379	0	0	0.9655	0.61754	0	0	0.92016	0.76562	0	0.05956	0.63359	0.63359	0	0	0.86523	0.86523
15.6927	4	0.48066	1.00449	-2.00945	2	0.36654	0.93032	-0.89003	1	0	0.61329	-0.38671	0	0	0.85202	0.85202
15.7476	3	1.18088	1.09404	-1.31177	3	1.17573	0.99136	-1.67129	0	0.48066	0.63744	0.63744	0	1	0.92803	0.92803
15.8025	2	0.54653	1.07232	-0.58031	2	0.65115	1.00524	-0.82769	0	1.18088	0.71284	0.71284	0	1	0.96963	0.96963
15.8573	1	0	1.02551	0.01501	3	0	0.9807	-1.74877	0	0.54653	0.71507	0.71507	1	0	0.92158	-0.07842
15.9122	2	1.29742	1.15464	-0.48807	1	1.02297	1.03499	0.0303	1	0	0.68212	-0.31788	0	0	0.90751	0.90751
15.9671	4	0.93041	1.16827	-1.73407	1	1.21894	1.08909	0.08452	0	1.29742	0.77657	0.77657	0	2	1.07169	1.07169
16.0219	6	0.98157	1.20795	-3.06501	0	0.69296	1.10372	1.10372	1	0.93041	0.80846	-0.19154	0	0	0.98882	0.98882
16.0768	4	1.14078	1.26191	-1.83677	0	1.41431	1.17425	1.17425	0	0.98157	0.85162	0.85162	1	2	1.15176	0.15176
16.1317	1	0.33032	1.21579	0.13499	0	0.17782	1.14964	1.14964	0	1.14078	0.90651	0.90651	0	0	1.06767	1.06767
16.1866	1	0.66402	1.25294	0.16178	0	0.79521	1.1833	1.1833	1	0.33032	0.88461	-0.11539	0	1	1.14039	1.14039
16.2414	1	0	1.19683	0.13204	2	0	1.15404	-0.84596	0	0.66402	0.90993	0.90993	0	0	1.08973	1.08973
16.2963	0	0	1.17874	0.91305	0	0	1.13519	1.13519	0	0	0.86865	0.86865	0	0	1.07309	1.07309
16.3512	4	0.59213	1.22693	-2.2234	1	0.45835	1.14815	0.14815	2	0	0.84253	-1.15747	0	0	1.05671	1.05671
16.406	1	0.5945	1.24151	0.18113	0	0.72079	1.17322	1.17322	0	0.59213	0.86967	0.86967	1	1	1.1296	0.1296
16.4609	2	0	1.18946	-0.53062	2	0	1.14506	-0.85494	0	0.5945	0.88378	0.88378	2	0	1.0791	-0.87364
16.5158	1	0	1.17148	0.10501	0	0	1.12635	1.12635	1	0	0.84475	-0.15525	1	0	1.06263	0.05941
16.5706	3	0.59117	1.21967	-1.00935	2	0.45778	1.13942	-0.86058	0	0	0.81935	0.81935	2	0	1.0464	-0.86256
16.6255	3	0.60297	1.23536	-1.05879	1	0.72784	1.16512	0.16512	1	0.59117	0.8471	-0.1529	2	1	1.11945	-0.76258
16.6804	6	0	1.18293	-2.73102	0	0	1.137	1.137	0	0.60297	0.86266	0.86266	2	0	1.0691	-0.77455
16.7353	4	0.03423	1.16886	-1.57719	0	0.03666	1.12095	1.12095	1	0	0.82409	-0.17591	0	0	1.05278	0.91174
16.7901	4	0	1.14927	-1.56141	1	0	1.10218	0.10218	1	0.03423	0.80235	-0.19765	1	0	1.03671	0.03321
16.845	1	0.00246	1.13218	0.07363	1	0.00264	1.08436	0.08436	0	0	0.77751	0.77751	1	0	1.02088	0.02088
16.8999	4	0	1.11492	-1.6657	2	0	1.06661	-0.93339	3	0.00246	0.75435	-2.24565	2	0	1.0053	-0.9947
16.9547	3	1.8E-4	1.09809	-1.24509	0	1.9E-4	1.0492	1.0492	1	0	0.73162	-0.25461	1	0	0.98995	-0.01005
17.0096	2	0	1.08148	-0.66832	1	0	1.03206	0.03206	0	1.8E-4	0.70964	0.70964	0	0	0.97484	0.97484
17.0645	2	1E-5	1.06513	-0.70115	1	1E-5	1.0152	0.0152	1	0	0.6883	-0.3117	0	0	0.95996	0.95996
17.1193	1	0	1.04903	0.03467	2	0	0.99862	-0.95	1	1E-5	0.66761	-0.33239	1	0	0.9453	-0.0547
17.1742	0	1E-5	1.03318	0.77488	0	1E-5	0.98231	0.98231	2	0	0.64754	-1.35246	0	0	0.93087	0.93087
17.2291	0	0	1.01756	0.71952	0	0	0.96626	0.96626	0	1E-5	0.62807	0.62807	2	0	0.91666	-1.08334
17.284	3	1.8E-4	1.0022	-1.45362	1	1.5E-4	0.95048	-0.04697	0	0	0.60919	0.60919	0	0	0.90267	0.90267
17.3388	3	0	0.98704	-1.46465	3	0	0.93496	-1.95907	0	1.8E-4	0.59089	0.59089	2	0	0.88889	-1.11111
17.3937	2	0.00247	0.97239	-0.70725	0	0.0021	0.91983	0.91983	0	0	0.57312	0.57312	1	0	0.87532	-0.12468
17.4486	5	0	0.95755	-2.71176	1	0	0.90478	-0.09522	0	0.00247	0.55611	0.55611	0	0	0.86195	0.86195
17.5034	1	0.03437	0.94691	-0.03251	2	0.02919	0.892	-1.00222	1	0	0.53934	-0.46066	0	0	0.84879	0.84879
17.5583	2	0	0.93067	-0.68394	1	0	0.87707	-0.1112	1	0.03437	0.52617	-0.47383	0	0	0.83584	0.83584
17.6132	3	0.60268	0.98379	-1.35252	0	0.46964	0.89502	0.89502	1	0	0.50963	-0.49037	0	0	0.82308	0.82308
17.668	1	0.59166	1.00113	7.3E-4	1	0.71776	0.92387	-0.07613	0	0.60268	0.54771	0.54771	1	1	0.89953	-0.09531
17.7229	4	0	0.95288	-2.09717	2	0	0.89982	-1.04372	1	0.59166	0.57103	-0.42897	2	0	0.85254	-1.03791
17.7778	1	0	0.93847	-0.03935	1	0	0.88512	-0.11488	0	0	0.54146	0.54146	2	0	0.83953	-1.005
17.8326	1	0.59122	0.99019	-0.00642	1	0.45784	0.90213	-0.09285	0	0	0.52518	0.52518	3	0	0.82671	-1.80828
17.8875	4	0.60295	1.00934	-1.91283	0	0.72782	0.93171	0.88389	2	0.59122	0.56177	-1.43823	2	1	0.90311	-0.91267
17.9424	2	0	0.96033	-0.66497	2	0	0.9074	-0.94622	0	0.60295	0.58591	0.58591	1	0	0.85607	-0.10795
17.9973	4	0.03423	0.94963	-1.95102	0	0.03665	0.8951	0.77518	0	0	0.55566	0.55566	1	0	0.843	-0.12588
18.0521	1	0	0.93336	-0.04169	3	0	0.88002	-1.83596	0	0.03423	0.54199	0.54199	1	0	0.83013	-0.1362
18.107	4	0.00242	0.91952	-1.8864	0	0.0026	0.86582	0.74983	2	0	0.52497	-1.47503	0	0	0.81746	0.73942
18.1619	1	0	0.90548	-0.06187	3	0	0.85165	-1.78754	0	0.00242	0.5094	0.5094	4	0	0.80498	-3.03106
18.2167	4	0	0.8918	-1.98801	2	0	0.83774	-0.93188	1	0	0.49404	-0.50596	0	0	0.79269	0.79269
18.2716	2	0.00241	0.87858	-0.73414	1	0.00203	0.82419	-0.12792	1	0	0.47919	-0.52081	2	0	0.78059	-1.103
18.3265	2	0	0.86517	-0.74292	1	0	0.8107	-0.15178	0	0.00241	0.46499	0.46499	0	0	0.76867	0.72923
18.3813	1	0.03415	0.8559	-0.10485	1	0.029	0.79945	-0.1608	1	0	0.45096	-0.54904	1	0	0.75694	-0.21986
18.4362	3	0	0.84105	-1.41337	3	0	0.78603	-1.91735	2	0.03415	0.44043	-1.55957	0	0	0.74538	0.74538
18.4911	3	0.60082	0.89531	-1.41187	3	0.46804	0.80536	-2.08202	0	0	0.42647	0.42647	3	0	0.734	-2.266
18.546	1	0.60023	0.91505	-0.05698	0	0.72488	0.83619	0.79327	0	0.60082	0.46689	0.46689	0	1	0.81181	0.81181
18.6008	0	0	0.86762	0.56799	0	0	0.81348	0.81348	1	0.60023	0.49344	-0.50656	1	0	0.76617	-0.23383
18.6557	5	0.0342	0.85832	-2.77833	1	0.03662	0.80271	-0.19729	0	0	0.46602	0.46602	0	0	0.75447	0.75447
18.7106	3	0	0.84343	-1.48426	0	0	0.78914	0.78914	0	0.0342	0.45504	0.45504	0	0	0.74295	0.74295
18.7654	2	0.00246	0.83095	-0.74773	1	0.00263	0.77643	-0.22357	1	0	0.44064	-0.55936	1	0	0.73161	-0.26839
18.8203	3	0	0.81825	-1.39545	0	0	0.76371	0.76371	2	0.00246	0.42761	-1.57239	0	0	0.72044	0.72044
18.8752	0	1.8E-4	0.8059	0.50413	0	1.9E-4	0.75125	0.75125	0	0	0.4147	0.4147	0	0	0.70944	0.70944
18.93	2	0	0.79371	-0.85298	0	0	0.73898	0.73898	0	1.8E-4	0.40225	0.40225	2	0	0.69861	-1.30139
18.9849	6	1E-5	0.78171	-3.79686	2	1E-5	0.72691	-1.27309	0	0	0.39015	0.39015	0	0	0.68795	0.68795
19.0398	1	0	0.7699	-0.17258	2	0	0.71503	-1.28497	0	1E-5	0.37843	0.37843	2	0	0.67745	-1.32255
19.0947	1	0	0.75826	-0.19382	1	0	0.70335	-0.29665	0	0	0.36705	0.36705	3	0	0.6671	-2.3329
19.1495	0	1E-5	0.7468	0.5601	1	1E-5	0.69186	-0.27872	0	0	0.35601	0.35601	0	0	0.65692	0.62321
19.2044	2	0	0.73551	-0.97947	0	0	0.68056	0.56626	2	1E-5	0.34531	-1.65469	0	0	0.64689	0.64689
19.2593	1	1.3E-4	0.7244	-0.22097	2	1.1E-4	0.66945	-1.20353	0	0	0.33493	0.33493	0	0	0.63702	0.63702
19.3141	1	0	0.71345	-0.21491	1	0	0.65851	-0.34149	1	1.3E-4	0.32487	-0.67513	2	0	0.62729	-1.37271
19.369	2	0.0018	0.70286	-0.91721	2	0.00153	0.64786	-1.35214	2	0	0.3151	-1.6849	1	0	0.61771	-0.38229
19.4239	1	0	0.69214	-0.21189	2	0	0.63726	-1.36274	0	0.0018	0.30579	0.30579	0	0	0.60828	0.60828
19.4787	5	0.02505	0.68447	-3.05154	0	0.02127	0.62831	0.62831	1	0	0.29656	-0.70344	0	0	0.599	0.599
19.5336	3	0	0.67272	-1.69335	0	0	0.61778	0.61778	1	0.02505	0.28986	-0.71014	0	0	0.58985	0.58985
19.5885	3	0.47314	0.71529	-1.4613	0	0.35964	0.63241	0.63241	0	0	0.28062	0.28062	0	0	0.58085	0.58085
19.6433	1	1.2012	0.8119	-0.12314	1	1.19318	0.6996	-0.3004	0	0.47314	0.31411	0.31411	0	1	0.661	0.661
19.6982	1	0.47296	0.7851	-0.14068	1	0.58863	0.71374	-0.28626	1	1.2012	0.40118	-0.59882	0	1	0.70667	0.70667
19.7531	0	0	0.74676	0.51395	1	0	0.69473	-0.30527	1	0.47296	0.40584	-0.59416	1	0	0.66263	-0.33737
19.808	6	0.02427	0.73818	-3.82854	0	0.02613	0.68518	0.68518	0	0	0.38372	0.38372	1	0	0.65252	-0.34748
19.8628	1	0	0.72566	-0.20576	1	0	0.67366	-0.32634	3	0.02427	0.37434	-2.62566	0	0	0.64255	0.64255
19.9177	1	0	0.71469	-0.20759	1	0	0.66266	-0.33734	0	0	0.36257	0.36257	2	0	0.63275	-1.36725
19.9726	3	0.0336	0.70763	-1.66794	1	0.02842	0.65379	-0.34621	0	0	0.35167	0.35167	0	0	0.62309	0.62309
20.0274	1	0	0.69505	-0.21563	1	0	0.64275	-0.35725	0	0.0336	0.34408	0.34408	0	0	0.61357	0.61357
20.0823	2	0.60077	0.75152	-1.0388	0	0.46799	0.66442	0.66442	1	0	0.33303	-0.66697	1	0	0.60421	-0.39579
20.1372	2	0.60024	0.77344	-0.98344	1	0.72489	0.69755	-0.30245	0	0.60077	0.37625	0.37625	2	1	0.684	-1.316
20.192	1	0	0.72814	-0.21058	0	0	0.67711	0.67711	0	0.60024	0.40552	0.40552	0	0	0.64031	0.64031
20.2469	1	0.03421	0.72095	-0.20929	0	0.03663	0.66856	0.66856	0	0	0.38075	0.38075	2	0	0.63053	-1.36947
20.3018	1	0	0.70814	-0.20638	1	0	0.65719	-0.34281	1	0.03421	0.37233	-0.62767	0	0	0.62091	0.62091
20.3567	2	0.00245	0.69771	-0.94756	0	0.00262	0.64663	0.64663	1	0	0.36042	-0.63958	2	0	0.61143	-1.38857
20.4115	2	0	0.68702	-0.92842	1	0	0.63604	-0.36396	0	0.00245	0.3498	0.3498	0	0	0.60209	0.60209
20.4664	4	1.8E-4	0.67666	-2.22937	3	1.9E-4	0.62566	-2.37434	0	0	0.33923	0.33923	0	0	0.5929	0.5929
20.5213	3	0	0.66642	-1.52769	1	0	0.61544	-0.38456	2	1.8E-4	0.32905	-1.67095	0	0	0.58385	0.58385
20.5761	1	1E-5	0.65635	-0.20219	0	1E-5	0.60538	0.60538	0	0	0.31915	0.31915	1	0	0.57494	-0.40325
20.631	3	0	0.64642	-1.33435	0	0	0.59549	0.59549	2	1E-5	0.30956	-1.69044	0	0	0.56616	0.56616
20.6859	3	0	0.63665	-1.36448	1	0	0.58577	-0.41423	0	0	0.30025	0.30025	3	0	0.55752	-2.31714
20.7407	2	1E-5	0.62703	-0.84077	1	1E-5	0.5762	-0.4238	0	0	0.29123	0.29123	2	0	0.549	-1.37654
20.7956	6	0	0.61755	-3.29606	1	0	0.56679	-0.43321	0	1E-5	0.28247	0.28247	2	0	0.54062	-1.32006
20.8505	4	1.9E-4	0.60824	-2.03506	0	1.6E-4	0.55754	0.55754	1	0	0.27398	-0.72602	1	0	0.53237	-0.44363
20.9054	1	0	0.59903	-0.23591	2	0	0.54843	-1.45157	0	1.9E-4	0.26576	0.26576	1	0	0.52424	-0.45134
20.9602	1	0.00263	0.59027	-0.23656	2	0.00223	0.53962	-1.46038	1	0	0.25777	-0.74223	0	0	0.51624	0.51624
21.0151	3	0	0.5812	-1.37133	1	0	0.53078	-0.46922	0	0.00263	0.25025	0.25025	1	0	0.50836	-0.49164
21.07	2	0.03652	0.57648	-0.91048	1	0.03101	0.52424	-0.47576	0	0	0.24267	0.24267	0	0	0.5006	0.5006
21.1248	4	0	0.56573	-2.4284	0	0	0.51529	0.51529	0	0.03652	0.23861	0.23861	0	0	0.49296	0.49296
21.1797	4	0.63495	0.62796	-2.10936	0	0.49702	0.54104	0.54104	0	0	0.23067	0.23067	0	0	0.48543	0.48543
21.2346	3	0.47314	0.63566	-1.34045	1	0.61695	0.5684	-0.4316	0	0.63495	0.28	0.28	1	1	0.56704	-0.43296
21.2894	0	0.47275	0.65226	0.37659	0	0.33096	0.57416	0.57416	0	0.47314	0.30019	0.30019	1	0	0.52513	-0.47487
21.3443	0	0.6346	0.68668	0.40401	1	0.76173	0.61301	-0.38699	0	0.47275	0.32313	0.32313	1	1	0.60613	-0.39387
21.3992	6	0	0.64078	-3.21553	1	0	0.59349	-0.40651	0	0.6346	0.35973	0.35973	1	0	0.56362	-0.43638
21.454	6	0.0366	0.63517	-3.43136	3	0.03919	0.58649	-2.41351	0	0	0.33561	0.33561	2	0	0.55502	-1.44498
21.5089	2	0	0.62352	-0.8804	2	0	0.57642	-1.42358	0	0.0366	0.32877	0.32877	0	0	0.54655	0.54655
21.5638	1	0.00263	0.61439	-0.24664	0	0.00281	0.56719	0.56719	0	0	0.31812	0.31812	0	0	0.5382	0.51058
21.6187	3	0	0.60495	-1.40912	0	0	0.55789	0.55789	0	0.00263	0.30878	0.30878	1	0	0.52999	-0.42514
21.6735	1	2E-4	0.59583	-0.25851	0	2.1E-4	0.5488	0.5488	1	0	0.29945	-0.70055	2	0	0.52189	-1.40225
21.7284	3	0	0.58681	-1.75585	0	0	0.53983	0.53983	0	2E-4	0.29046	0.29046	0	0	0.51393	0.51393
21.7833	0	1.9E-4	0.57796	0.42053	1	1.6E-4	0.53102	-0.46898	2	0	0.28172	-1.71828	3	0	0.50608	-2.36594
21.8381	4	0	0.56921	-2.57309	0	0	0.52234	0.52234	0	1.9E-4	0.27327	0.27327	2	0	0.49836	-1.35829
